,index,date,time,open,high,low,close,id
335744,BANKNIFTY,20160729,10:00,18980.45,18990.35,18975.5,18990.35,2016JULYBNF.txt
335804,BANKNIFTY,20160729,11:00,18950.05,18952.2,18947.35,18949.3,2016JULYBNF.txt
335864,BANKNIFTY,20160729,12:00,18961.95,18963.1,18957.1,18958.65,2016JULYBNF.txt
335924,BANKNIFTY,20160729,13:00,18939.9,18944.35,18936.8,18944.15,2016JULYBNF.txt
335984,BANKNIFTY,20160729,14:00,18928.55,18933.0,18926.5,18930.7,2016JULYBNF.txt
336044,BANKNIFTY,20160729,15:00,18946.8,18952.35,18943.35,18943.35,2016JULYBNF.txt
336074,BANKNIFTY,20160729,15:30,18971.2,18974.5,18950.35,18950.35,2016JULYBNF.txt
336075,BANKNIFTY,20160601,09:16,17667.4,17667.4,17625.6,17625.6,2016JUNEBNF.txt
336119,BANKNIFTY,20160601,10:00,17607.05,17621.65,17606.5,17621.65,2016JUNEBNF.txt
336179,BANKNIFTY,20160601,11:00,17591.7,17598.85,17589.85,17595.1,2016JUNEBNF.txt
336239,BANKNIFTY,20160601,12:00,17525.95,17525.95,17512.85,17514.3,2016JUNEBNF.txt
336299,BANKNIFTY,20160601,13:00,17500.95,17506.85,17498.85,17506.3,2016JUNEBNF.txt
336359,BANKNIFTY,20160601,14:00,17494.15,17494.15,17481.35,17482.1,2016JUNEBNF.txt
336419,BANKNIFTY,20160601,15:00,17437.2,17437.7,17431.7,17437.0,2016JUNEBNF.txt
336449,BANKNIFTY,20160601,15:30,17452.3,17454.5,17447.2,17453.7,2016JUNEBNF.txt
336450,BANKNIFTY,20160602,09:16,17405.0,17416.45,17391.7,17404.3,2016JUNEBNF.txt
336494,BANKNIFTY,20160602,10:00,17370.25,17378.95,17369.8,17373.4,2016JUNEBNF.txt
336554,BANKNIFTY,20160602,11:00,17444.45,17450.15,17440.9,17448.0,2016JUNEBNF.txt
336614,BANKNIFTY,20160602,12:00,17423.7,17424.7,17420.95,17423.1,2016JUNEBNF.txt
336674,BANKNIFTY,20160602,13:00,17438.65,17443.05,17432.05,17433.25,2016JUNEBNF.txt
336734,BANKNIFTY,20160602,14:00,17451.2,17453.0,17445.4,17450.65,2016JUNEBNF.txt
336794,BANKNIFTY,20160602,15:00,17575.45,17579.6,17571.7,17571.7,2016JUNEBNF.txt
336824,BANKNIFTY,20160602,15:30,17565.6,17567.05,17557.5,17564.95,2016JUNEBNF.txt
336825,BANKNIFTY,20160603,09:16,17658.2,17675.65,17649.05,17672.8,2016JUNEBNF.txt
336869,BANKNIFTY,20160603,10:00,17709.9,17709.9,17704.0,17707.25,2016JUNEBNF.txt
336929,BANKNIFTY,20160603,11:00,17691.25,17694.85,17685.85,17685.85,2016JUNEBNF.txt
336989,BANKNIFTY,20160603,12:00,17730.85,17731.25,17727.2,17729.2,2016JUNEBNF.txt
337049,BANKNIFTY,20160603,13:00,17740.5,17741.05,17735.8,17741.05,2016JUNEBNF.txt
337109,BANKNIFTY,20160603,14:00,17724.75,17724.75,17717.0,17717.0,2016JUNEBNF.txt
337169,BANKNIFTY,20160603,15:00,17678.75,17687.15,17676.85,17681.7,2016JUNEBNF.txt
337199,BANKNIFTY,20160603,15:30,17667.9,17671.5,17662.4,17662.4,2016JUNEBNF.txt
337200,BANKNIFTY,20160606,09:16,17712.1,17728.4,17698.25,17701.35,2016JUNEBNF.txt
337244,BANKNIFTY,20160606,10:00,17715.9,17721.65,17714.6,17721.65,2016JUNEBNF.txt
337304,BANKNIFTY,20160606,11:00,17715.3,17716.45,17711.65,17714.3,2016JUNEBNF.txt
337364,BANKNIFTY,20160606,12:00,17715.1,17721.05,17708.45,17709.65,2016JUNEBNF.txt
337424,BANKNIFTY,20160606,13:00,17737.55,17739.7,17731.25,17736.35,2016JUNEBNF.txt
337484,BANKNIFTY,20160606,14:00,17744.1,17744.75,17738.95,17744.2,2016JUNEBNF.txt
337544,BANKNIFTY,20160606,15:00,17679.05,17680.6,17666.6,17668.15,2016JUNEBNF.txt
337574,BANKNIFTY,20160606,15:30,17664.0,17674.85,17664.0,17673.2,2016JUNEBNF.txt
337575,BANKNIFTY,20160607,09:16,17786.6,17788.8,17778.15,17782.7,2016JUNEBNF.txt
337619,BANKNIFTY,20160607,10:00,17779.35,17779.85,17773.9,17777.75,2016JUNEBNF.txt
337679,BANKNIFTY,20160607,11:00,17774.9,17782.4,17773.6,17778.75,2016JUNEBNF.txt
337739,BANKNIFTY,20160607,12:00,17824.35,17825.45,17817.65,17823.85,2016JUNEBNF.txt
337799,BANKNIFTY,20160607,13:00,17929.35,17931.55,17918.75,17923.1,2016JUNEBNF.txt
337859,BANKNIFTY,20160607,14:00,17983.55,17989.55,17982.25,17987.65,2016JUNEBNF.txt
337919,BANKNIFTY,20160607,15:00,17930.95,17937.9,17925.3,17933.05,2016JUNEBNF.txt
337949,BANKNIFTY,20160607,15:30,17942.5,17948.8,17939.65,17945.65,2016JUNEBNF.txt
337950,BANKNIFTY,20160608,09:16,17985.4,17985.4,17904.15,17906.4,2016JUNEBNF.txt
337994,BANKNIFTY,20160608,10:00,17881.75,17887.9,17877.3,17881.6,2016JUNEBNF.txt
338054,BANKNIFTY,20160608,11:00,17917.0,17922.05,17915.25,17917.9,2016JUNEBNF.txt
338114,BANKNIFTY,20160608,12:00,17963.45,17969.2,17962.45,17962.45,2016JUNEBNF.txt
338174,BANKNIFTY,20160608,13:00,17975.55,17975.85,17967.15,17968.15,2016JUNEBNF.txt
338234,BANKNIFTY,20160608,14:00,17960.9,17964.7,17960.75,17963.75,2016JUNEBNF.txt
338294,BANKNIFTY,20160608,15:00,17957.0,17964.65,17955.1,17962.8,2016JUNEBNF.txt
338324,BANKNIFTY,20160608,15:30,17933.9,17941.65,17928.95,17935.75,2016JUNEBNF.txt
338325,BANKNIFTY,20160609,09:16,17947.4,17958.3,17918.5,17940.95,2016JUNEBNF.txt
338369,BANKNIFTY,20160609,10:00,17892.8,17899.65,17890.95,17897.75,2016JUNEBNF.txt
338429,BANKNIFTY,20160609,11:00,17933.55,17938.75,17932.85,17936.3,2016JUNEBNF.txt
338489,BANKNIFTY,20160609,12:00,17933.5,17935.4,17930.0,17933.5,2016JUNEBNF.txt
338549,BANKNIFTY,20160609,13:00,17928.1,17932.5,17923.9,17925.65,2016JUNEBNF.txt
338609,BANKNIFTY,20160609,14:00,17916.65,17918.1,17907.4,17910.15,2016JUNEBNF.txt
338669,BANKNIFTY,20160609,15:00,17834.85,17842.55,17825.45,17837.4,2016JUNEBNF.txt
338699,BANKNIFTY,20160609,15:30,17878.8,17878.8,17854.4,17868.35,2016JUNEBNF.txt
338700,BANKNIFTY,20160610,09:16,17841.25,17871.6,17825.1,17839.75,2016JUNEBNF.txt
338744,BANKNIFTY,20160610,10:00,17864.1,17873.75,17863.95,17865.9,2016JUNEBNF.txt
338804,BANKNIFTY,20160610,11:00,17927.0,17931.85,17920.8,17926.2,2016JUNEBNF.txt
338864,BANKNIFTY,20160610,12:00,17996.4,18000.95,17992.25,17998.7,2016JUNEBNF.txt
338924,BANKNIFTY,20160610,13:00,17886.4,17888.45,17879.5,17885.3,2016JUNEBNF.txt
338984,BANKNIFTY,20160610,14:00,17873.85,17874.95,17866.95,17869.35,2016JUNEBNF.txt
339044,BANKNIFTY,20160610,15:00,17836.6,17841.65,17830.4,17831.25,2016JUNEBNF.txt
339074,BANKNIFTY,20160610,15:30,17828.9,17838.75,17823.8,17826.55,2016JUNEBNF.txt
339075,BANKNIFTY,20160613,09:16,17618.9,17666.55,17609.35,17662.1,2016JUNEBNF.txt
339119,BANKNIFTY,20160613,10:00,17571.85,17576.05,17570.0,17575.05,2016JUNEBNF.txt
339179,BANKNIFTY,20160613,11:00,17585.55,17588.25,17581.3,17587.35,2016JUNEBNF.txt
339239,BANKNIFTY,20160613,12:00,17552.6,17555.6,17549.2,17549.7,2016JUNEBNF.txt
339299,BANKNIFTY,20160613,13:00,17591.4,17591.4,17580.7,17580.7,2016JUNEBNF.txt
339359,BANKNIFTY,20160613,14:00,17574.65,17576.75,17565.8,17567.15,2016JUNEBNF.txt
339419,BANKNIFTY,20160613,15:00,17550.55,17569.55,17550.3,17568.25,2016JUNEBNF.txt
339449,BANKNIFTY,20160613,15:30,17601.95,17608.75,17589.15,17608.75,2016JUNEBNF.txt
339450,BANKNIFTY,20160614,09:16,17697.15,17697.15,17646.35,17655.25,2016JUNEBNF.txt
339494,BANKNIFTY,20160614,10:00,17610.4,17616.45,17609.7,17611.75,2016JUNEBNF.txt
339554,BANKNIFTY,20160614,11:00,17623.5,17625.25,17616.9,17622.15,2016JUNEBNF.txt
339614,BANKNIFTY,20160614,12:00,17639.65,17645.95,17638.05,17643.05,2016JUNEBNF.txt
339674,BANKNIFTY,20160614,13:00,17626.0,17628.25,17619.7,17623.2,2016JUNEBNF.txt
339734,BANKNIFTY,20160614,14:00,17607.35,17614.6,17606.95,17614.35,2016JUNEBNF.txt
339794,BANKNIFTY,20160614,15:00,17663.65,17671.9,17659.65,17669.6,2016JUNEBNF.txt
339824,BANKNIFTY,20160614,15:30,17670.65,17678.1,17669.0,17676.15,2016JUNEBNF.txt
339825,BANKNIFTY,20160615,09:16,17743.25,17763.55,17727.1,17749.6,2016JUNEBNF.txt
339869,BANKNIFTY,20160615,10:00,17713.3,17717.1,17711.25,17717.1,2016JUNEBNF.txt
339929,BANKNIFTY,20160615,11:00,17692.95,17698.2,17692.2,17694.55,2016JUNEBNF.txt
339989,BANKNIFTY,20160615,12:00,17669.15,17673.2,17666.8,17670.6,2016JUNEBNF.txt
340049,BANKNIFTY,20160615,13:00,17700.9,17703.55,17698.95,17699.65,2016JUNEBNF.txt
340109,BANKNIFTY,20160615,14:00,17728.2,17737.65,17726.75,17731.75,2016JUNEBNF.txt
340169,BANKNIFTY,20160615,15:00,17894.6,17912.65,17894.6,17909.8,2016JUNEBNF.txt
340199,BANKNIFTY,20160615,15:30,17895.55,17904.7,17885.05,17885.4,2016JUNEBNF.txt
340200,BANKNIFTY,20160616,09:16,17813.1,17813.1,17756.1,17767.5,2016JUNEBNF.txt
340244,BANKNIFTY,20160616,10:00,17800.45,17800.45,17785.05,17791.55,2016JUNEBNF.txt
340304,BANKNIFTY,20160616,11:00,17711.3,17714.3,17699.75,17705.7,2016JUNEBNF.txt
340364,BANKNIFTY,20160616,12:00,17572.85,17577.6,17569.9,17577.6,2016JUNEBNF.txt
340424,BANKNIFTY,20160616,13:00,17626.65,17634.15,17626.55,17633.1,2016JUNEBNF.txt
340484,BANKNIFTY,20160616,14:00,17690.9,17695.05,17676.4,17676.4,2016JUNEBNF.txt
340544,BANKNIFTY,20160616,15:00,17676.6,17698.1,17675.3,17696.2,2016JUNEBNF.txt
340574,BANKNIFTY,20160616,15:30,17648.75,17650.2,17638.85,17645.8,2016JUNEBNF.txt
340575,BANKNIFTY,20160617,09:16,17770.3,17796.55,17769.75,17796.55,2016JUNEBNF.txt
340619,BANKNIFTY,20160617,10:00,17783.75,17784.5,17779.9,17783.8,2016JUNEBNF.txt
340679,BANKNIFTY,20160617,11:00,17780.1,17780.9,17775.1,17777.0,2016JUNEBNF.txt
340739,BANKNIFTY,20160617,12:00,17756.65,17760.9,17755.9,17757.75,2016JUNEBNF.txt
340799,BANKNIFTY,20160617,13:00,17749.05,17755.85,17749.05,17755.85,2016JUNEBNF.txt
340859,BANKNIFTY,20160617,14:00,17705.0,17713.55,17705.0,17711.25,2016JUNEBNF.txt
340919,BANKNIFTY,20160617,15:00,17668.9,17689.1,17668.9,17688.85,2016JUNEBNF.txt
340949,BANKNIFTY,20160617,15:30,17696.5,17699.7,17685.1,17685.5,2016JUNEBNF.txt
340950,BANKNIFTY,20160620,09:16,17431.65,17533.95,17431.65,17533.95,2016JUNEBNF.txt
340994,BANKNIFTY,20160620,10:00,17672.75,17685.8,17672.75,17682.4,2016JUNEBNF.txt
341054,BANKNIFTY,20160620,11:00,17622.45,17627.65,17619.3,17627.25,2016JUNEBNF.txt
341114,BANKNIFTY,20160620,12:00,17655.25,17655.25,17643.6,17648.05,2016JUNEBNF.txt
341174,BANKNIFTY,20160620,13:00,17712.55,17716.9,17705.95,17713.85,2016JUNEBNF.txt
341234,BANKNIFTY,20160620,14:00,17710.5,17715.5,17710.3,17711.85,2016JUNEBNF.txt
341294,BANKNIFTY,20160620,15:00,17709.0,17713.0,17707.0,17707.0,2016JUNEBNF.txt
341324,BANKNIFTY,20160620,15:30,17705.3,17713.45,17702.05,17708.9,2016JUNEBNF.txt
341325,BANKNIFTY,20160621,09:16,17763.3,17763.3,17690.1,17690.1,2016JUNEBNF.txt
341369,BANKNIFTY,20160621,10:00,17625.9,17637.4,17624.55,17635.05,2016JUNEBNF.txt
341429,BANKNIFTY,20160621,11:00,17674.4,17675.05,17668.5,17668.65,2016JUNEBNF.txt
341489,BANKNIFTY,20160621,12:00,17687.95,17691.2,17686.55,17690.6,2016JUNEBNF.txt
341549,BANKNIFTY,20160621,13:00,17659.45,17662.45,17657.55,17660.2,2016JUNEBNF.txt
341609,BANKNIFTY,20160621,14:00,17666.7,17667.2,17662.5,17667.2,2016JUNEBNF.txt
341669,BANKNIFTY,20160621,15:00,17660.4,17666.1,17658.3,17663.2,2016JUNEBNF.txt
341699,BANKNIFTY,20160621,15:30,17601.55,17601.55,17585.65,17585.65,2016JUNEBNF.txt
341700,BANKNIFTY,20160622,09:16,17611.6,17644.85,17596.2,17642.55,2016JUNEBNF.txt
341744,BANKNIFTY,20160622,10:00,17722.3,17728.15,17720.2,17728.15,2016JUNEBNF.txt
341804,BANKNIFTY,20160622,11:00,17688.0,17691.35,17686.85,17690.2,2016JUNEBNF.txt
341864,BANKNIFTY,20160622,12:00,17696.5,17696.5,17692.55,17694.25,2016JUNEBNF.txt
341924,BANKNIFTY,20160622,13:00,17679.35,17680.0,17651.6,17651.6,2016JUNEBNF.txt
341984,BANKNIFTY,20160622,14:00,17588.8,17591.25,17577.65,17580.7,2016JUNEBNF.txt
342044,BANKNIFTY,20160622,15:00,17606.75,17611.35,17602.3,17611.35,2016JUNEBNF.txt
342074,BANKNIFTY,20160622,15:30,17632.75,17635.9,17610.8,17610.8,2016JUNEBNF.txt
342075,BANKNIFTY,20160623,09:16,17637.75,17637.75,17614.2,17621.8,2016JUNEBNF.txt
342119,BANKNIFTY,20160623,10:00,17642.0,17644.6,17641.05,17642.8,2016JUNEBNF.txt
342179,BANKNIFTY,20160623,11:00,17637.5,17640.0,17636.75,17639.6,2016JUNEBNF.txt
342239,BANKNIFTY,20160623,12:00,17661.7,17663.85,17657.75,17663.85,2016JUNEBNF.txt
342299,BANKNIFTY,20160623,13:00,17738.35,17740.55,17736.15,17739.05,2016JUNEBNF.txt
342359,BANKNIFTY,20160623,14:00,17743.35,17749.7,17743.35,17749.7,2016JUNEBNF.txt
342419,BANKNIFTY,20160623,15:00,17870.65,17884.15,17870.65,17883.85,2016JUNEBNF.txt
342449,BANKNIFTY,20160623,15:30,17891.2,17903.95,17888.9,17897.6,2016JUNEBNF.txt
342450,BANKNIFTY,20160624,09:16,17191.7,17248.85,17136.25,17215.9,2016JUNEBNF.txt
342494,BANKNIFTY,20160624,10:00,17117.5,17132.5,17110.35,17125.9,2016JUNEBNF.txt
342554,BANKNIFTY,20160624,11:00,17047.35,17049.1,17030.3,17031.65,2016JUNEBNF.txt
342614,BANKNIFTY,20160624,12:00,17024.9,17027.35,17012.35,17019.05,2016JUNEBNF.txt
342674,BANKNIFTY,20160624,13:00,17159.6,17177.0,17155.75,17164.95,2016JUNEBNF.txt
342734,BANKNIFTY,20160624,14:00,17352.5,17352.5,17338.45,17338.45,2016JUNEBNF.txt
342794,BANKNIFTY,20160624,15:00,17392.3,17392.3,17380.6,17387.8,2016JUNEBNF.txt
342824,BANKNIFTY,20160624,15:30,17399.85,17413.85,17391.7,17413.75,2016JUNEBNF.txt
342825,BANKNIFTY,20160627,09:16,17362.85,17450.65,17361.85,17427.1,2016JUNEBNF.txt
342869,BANKNIFTY,20160627,10:00,17481.1,17483.1,17474.65,17477.4,2016JUNEBNF.txt
342929,BANKNIFTY,20160627,11:00,17487.75,17491.85,17484.15,17491.85,2016JUNEBNF.txt
342989,BANKNIFTY,20160627,12:00,17530.1,17537.1,17526.85,17534.45,2016JUNEBNF.txt
343049,BANKNIFTY,20160627,13:00,17590.7,17592.15,17586.25,17591.7,2016JUNEBNF.txt
343109,BANKNIFTY,20160627,14:00,17474.65,17482.55,17469.95,17482.55,2016JUNEBNF.txt
343169,BANKNIFTY,20160627,15:00,17530.0,17532.1,17522.25,17524.05,2016JUNEBNF.txt
343199,BANKNIFTY,20160627,15:30,17506.1,17511.5,17502.0,17503.6,2016JUNEBNF.txt
343200,BANKNIFTY,20160628,09:16,17502.8,17548.45,17481.5,17548.45,2016JUNEBNF.txt
343244,BANKNIFTY,20160628,10:00,17510.4,17521.2,17510.4,17520.4,2016JUNEBNF.txt
343304,BANKNIFTY,20160628,11:00,17552.95,17554.4,17544.7,17548.45,2016JUNEBNF.txt
343364,BANKNIFTY,20160628,12:00,17553.95,17554.45,17549.15,17551.1,2016JUNEBNF.txt
343424,BANKNIFTY,20160628,13:00,17596.3,17598.95,17591.65,17598.8,2016JUNEBNF.txt
343484,BANKNIFTY,20160628,14:00,17584.3,17590.6,17579.15,17581.8,2016JUNEBNF.txt
343544,BANKNIFTY,20160628,15:00,17571.15,17571.5,17564.45,17569.6,2016JUNEBNF.txt
343574,BANKNIFTY,20160628,15:30,17559.95,17561.75,17552.15,17558.3,2016JUNEBNF.txt
343575,BANKNIFTY,20160629,09:16,17642.25,17651.8,17615.3,17624.05,2016JUNEBNF.txt
343619,BANKNIFTY,20160629,10:00,17624.6,17624.6,17621.1,17621.95,2016JUNEBNF.txt
343679,BANKNIFTY,20160629,11:00,17637.5,17640.95,17637.4,17639.85,2016JUNEBNF.txt
343739,BANKNIFTY,20160629,12:00,17634.9,17636.65,17629.55,17636.65,2016JUNEBNF.txt
343799,BANKNIFTY,20160629,13:00,17672.4,17673.25,17669.45,17671.35,2016JUNEBNF.txt
343859,BANKNIFTY,20160629,14:00,17670.2,17674.5,17667.35,17672.05,2016JUNEBNF.txt
343919,BANKNIFTY,20160629,15:00,17718.7,17721.25,17715.95,17717.65,2016JUNEBNF.txt
343949,BANKNIFTY,20160629,15:30,17680.4,17689.0,17675.1,17685.35,2016JUNEBNF.txt
343950,BANKNIFTY,20160630,09:16,17818.35,17844.1,17804.4,17809.3,2016JUNEBNF.txt
343994,BANKNIFTY,20160630,10:00,17833.6,17836.25,17830.15,17834.45,2016JUNEBNF.txt
344054,BANKNIFTY,20160630,11:00,17860.5,17863.15,17857.0,17857.25,2016JUNEBNF.txt
344114,BANKNIFTY,20160630,12:00,17845.75,17847.25,17842.85,17845.15,2016JUNEBNF.txt
344174,BANKNIFTY,20160630,13:00,17839.85,17841.4,17837.5,17838.95,2016JUNEBNF.txt
344234,BANKNIFTY,20160630,14:00,17938.75,17938.75,17934.8,17937.0,2016JUNEBNF.txt
344294,BANKNIFTY,20160630,15:00,17941.55,17948.95,17939.55,17948.9,2016JUNEBNF.txt
344324,BANKNIFTY,20160630,15:30,17930.7,17940.65,17910.5,17914.0,2016JUNEBNF.txt
344325,BANKNIFTY,20160301,09:16,14069.55,14097.85,14069.55,14076.7,2016MARBNF.txt
344369,BANKNIFTY,20160301,10:00,14273.55,14286.0,14268.4,14284.7,2016MARBNF.txt
344429,BANKNIFTY,20160301,11:00,14262.55,14265.7,14249.8,14254.0,2016MARBNF.txt
344489,BANKNIFTY,20160301,12:00,14270.6,14273.6,14265.45,14273.6,2016MARBNF.txt
344549,BANKNIFTY,20160301,13:00,14330.9,14331.45,14323.5,14328.0,2016MARBNF.txt
344609,BANKNIFTY,20160301,14:00,14353.15,14355.95,14350.9,14354.35,2016MARBNF.txt
344669,BANKNIFTY,20160301,15:00,14405.3,14405.95,14395.9,14402.95,2016MARBNF.txt
344699,BANKNIFTY,20160301,15:30,14427.25,14437.3,14426.4,14426.85,2016MARBNF.txt
344700,BANKNIFTY,20160302,09:16,14768.9,14857.0,14767.3,14855.25,2016MARBNF.txt
344744,BANKNIFTY,20160302,10:00,14948.95,14954.55,14944.4,14949.55,2016MARBNF.txt
344804,BANKNIFTY,20160302,11:00,15015.8,15027.35,15015.75,15021.95,2016MARBNF.txt
344864,BANKNIFTY,20160302,12:00,15002.5,15002.5,14988.8,14991.35,2016MARBNF.txt
344924,BANKNIFTY,20160302,13:00,15016.05,15019.65,15013.75,15016.85,2016MARBNF.txt
344984,BANKNIFTY,20160302,14:00,14979.45,14990.3,14969.45,14989.65,2016MARBNF.txt
345044,BANKNIFTY,20160302,15:00,15040.15,15045.55,15036.0,15039.75,2016MARBNF.txt
345074,BANKNIFTY,20160302,15:30,15113.05,15129.3,15110.05,15129.3,2016MARBNF.txt
345075,BANKNIFTY,20160303,09:16,15149.5,15170.5,15117.9,15119.65,2016MARBNF.txt
345119,BANKNIFTY,20160303,10:00,15016.9,15017.3,15008.45,15015.35,2016MARBNF.txt
345179,BANKNIFTY,20160303,11:00,15105.55,15123.55,15102.75,15109.1,2016MARBNF.txt
345239,BANKNIFTY,20160303,12:00,15064.2,15088.6,15063.85,15087.45,2016MARBNF.txt
345299,BANKNIFTY,20160303,13:00,15100.25,15110.5,15098.75,15107.5,2016MARBNF.txt
345359,BANKNIFTY,20160303,14:00,15151.5,15162.75,15147.6,15155.55,2016MARBNF.txt
345419,BANKNIFTY,20160303,15:00,15148.1,15151.0,15144.9,15148.25,2016MARBNF.txt
345449,BANKNIFTY,20160303,15:30,15168.35,15179.05,15165.2,15168.8,2016MARBNF.txt
345450,BANKNIFTY,20160304,09:16,15241.85,15253.55,15165.9,15167.55,2016MARBNF.txt
345494,BANKNIFTY,20160304,10:00,15044.3,15048.7,15034.75,15041.6,2016MARBNF.txt
345554,BANKNIFTY,20160304,11:00,15099.0,15099.0,15092.55,15094.35,2016MARBNF.txt
345614,BANKNIFTY,20160304,12:00,15173.65,15174.3,15165.9,15165.9,2016MARBNF.txt
345674,BANKNIFTY,20160304,13:00,15199.55,15207.8,15199.55,15202.7,2016MARBNF.txt
345734,BANKNIFTY,20160304,14:00,15200.3,15204.7,15197.25,15197.8,2016MARBNF.txt
345794,BANKNIFTY,20160304,15:00,15271.15,15290.75,15271.15,15290.75,2016MARBNF.txt
345824,BANKNIFTY,20160304,15:30,15382.7,15395.9,15376.2,15388.35,2016MARBNF.txt
345825,BANKNIFTY,20160308,09:16,15318.5,15318.5,15170.65,15223.4,2016MARBNF.txt
345869,BANKNIFTY,20160308,10:00,15271.5,15272.75,15258.35,15265.25,2016MARBNF.txt
345929,BANKNIFTY,20160308,11:00,15255.9,15256.35,15251.1,15254.4,2016MARBNF.txt
345989,BANKNIFTY,20160308,12:00,15223.25,15224.25,15219.65,15219.7,2016MARBNF.txt
346049,BANKNIFTY,20160308,13:00,15206.55,15209.15,15202.15,15204.4,2016MARBNF.txt
346109,BANKNIFTY,20160308,14:00,15096.15,15097.55,15081.3,15081.65,2016MARBNF.txt
346169,BANKNIFTY,20160308,15:00,15111.6,15114.8,15107.35,15113.9,2016MARBNF.txt
346199,BANKNIFTY,20160308,15:30,15148.75,15151.25,15140.7,15145.7,2016MARBNF.txt
346200,BANKNIFTY,20160309,09:16,15014.75,15036.8,14994.9,15032.2,2016MARBNF.txt
346244,BANKNIFTY,20160309,10:00,15026.05,15043.3,15026.05,15039.8,2016MARBNF.txt
346304,BANKNIFTY,20160309,11:00,15052.35,15065.7,15051.7,15065.7,2016MARBNF.txt
346364,BANKNIFTY,20160309,12:00,15082.85,15091.65,15082.05,15091.3,2016MARBNF.txt
346424,BANKNIFTY,20160309,13:00,15224.2,15235.6,15224.2,15227.6,2016MARBNF.txt
346484,BANKNIFTY,20160309,14:00,15284.95,15293.0,15283.05,15288.75,2016MARBNF.txt
346544,BANKNIFTY,20160309,15:00,15294.6,15296.1,15282.8,15290.75,2016MARBNF.txt
346574,BANKNIFTY,20160309,15:30,15261.45,15284.1,15260.45,15281.9,2016MARBNF.txt
346575,BANKNIFTY,20160310,09:16,15347.55,15354.15,15297.75,15300.2,2016MARBNF.txt
346619,BANKNIFTY,20160310,10:00,15271.55,15271.55,15257.7,15262.85,2016MARBNF.txt
346679,BANKNIFTY,20160310,11:00,15164.4,15178.55,15161.25,15168.8,2016MARBNF.txt
346739,BANKNIFTY,20160310,12:00,15204.95,15208.15,15194.6,15196.45,2016MARBNF.txt
346799,BANKNIFTY,20160310,13:00,15130.4,15137.45,15129.45,15136.5,2016MARBNF.txt
346859,BANKNIFTY,20160310,14:00,15242.3,15242.3,15230.8,15233.15,2016MARBNF.txt
346919,BANKNIFTY,20160310,15:00,15202.5,15210.15,15200.5,15207.45,2016MARBNF.txt
346949,BANKNIFTY,20160310,15:30,15182.8,15201.6,15180.6,15189.8,2016MARBNF.txt
346950,BANKNIFTY,20160311,09:16,15133.25,15175.15,15133.15,15155.9,2016MARBNF.txt
346994,BANKNIFTY,20160311,10:00,15320.65,15328.4,15319.95,15322.4,2016MARBNF.txt
347054,BANKNIFTY,20160311,11:00,15303.45,15310.15,15303.45,15305.85,2016MARBNF.txt
347114,BANKNIFTY,20160311,12:00,15068.6,15083.0,15065.2,15065.2,2016MARBNF.txt
347174,BANKNIFTY,20160311,13:00,15201.15,15202.6,15193.15,15195.55,2016MARBNF.txt
347234,BANKNIFTY,20160311,14:00,15175.35,15179.5,15141.65,15157.25,2016MARBNF.txt
347294,BANKNIFTY,20160311,15:00,15143.5,15150.25,15142.2,15146.65,2016MARBNF.txt
347324,BANKNIFTY,20160311,15:30,15206.75,15208.35,15190.25,15198.9,2016MARBNF.txt
347325,BANKNIFTY,20160314,09:16,15310.5,15324.6,15302.7,15312.75,2016MARBNF.txt
347369,BANKNIFTY,20160314,10:00,15353.35,15357.8,15353.05,15357.15,2016MARBNF.txt
347429,BANKNIFTY,20160314,11:00,15351.4,15357.45,15350.25,15356.3,2016MARBNF.txt
347489,BANKNIFTY,20160314,12:00,15307.85,15317.9,15307.2,15317.9,2016MARBNF.txt
347549,BANKNIFTY,20160314,13:00,15299.6,15300.2,15293.3,15297.3,2016MARBNF.txt
347609,BANKNIFTY,20160314,14:00,15287.6,15288.7,15276.1,15283.8,2016MARBNF.txt
347669,BANKNIFTY,20160314,15:00,15261.4,15264.7,15259.05,15263.9,2016MARBNF.txt
347699,BANKNIFTY,20160314,15:30,15268.15,15278.15,15260.35,15261.7,2016MARBNF.txt
347700,BANKNIFTY,20160315,09:16,15310.9,15348.25,15278.1,15283.95,2016MARBNF.txt
347744,BANKNIFTY,20160315,10:00,15346.75,15350.3,15336.95,15339.75,2016MARBNF.txt
347804,BANKNIFTY,20160315,11:00,15369.9,15381.7,15369.9,15379.85,2016MARBNF.txt
347864,BANKNIFTY,20160315,12:00,15353.95,15358.55,15352.15,15354.85,2016MARBNF.txt
347924,BANKNIFTY,20160315,13:00,15322.15,15328.9,15320.0,15326.55,2016MARBNF.txt
347984,BANKNIFTY,20160315,14:00,15316.7,15319.05,15314.65,15314.8,2016MARBNF.txt
348044,BANKNIFTY,20160315,15:00,15321.55,15325.85,15318.95,15322.75,2016MARBNF.txt
348074,BANKNIFTY,20160315,15:30,15322.35,15328.45,15314.65,15322.3,2016MARBNF.txt
348075,BANKNIFTY,20160316,09:16,15298.7,15310.7,15282.55,15310.45,2016MARBNF.txt
348119,BANKNIFTY,20160316,10:00,15303.35,15313.6,15303.35,15310.5,2016MARBNF.txt
348179,BANKNIFTY,20160316,11:00,15263.6,15271.3,15261.2,15265.85,2016MARBNF.txt
348239,BANKNIFTY,20160316,12:00,15204.9,15211.8,15204.45,15208.2,2016MARBNF.txt
